date,retailerCountry,orderMethodType,retailerType,productLine,productType,productId,revenue,quantity,grossMargin
2016-02-19,France,Web,Sports Store,Personal Accessories,Watches,1098,1581.18,38,0.51934631
2017-01-12,France,Web,Sports Store,Personal Accessories,Watches,1098,5908.62,142,0.51934631
2015-04-19,France,Fax,Sports Store,Personal Accessories,Watches,1098,7206.66,227,0.37002717
2015-06-03,France,Telephone,Sports Store,Personal Accessories,Watches,1098,2365.24,58,0.50956351
2015-06-21,France,Web,Sports Store,Personal Accessories,Watches,1098,8060.31,239,0.4069707
2016-05-12,France,Web,Sports Store,Personal Accessories,Watches,1098,8821.32,212,0.51934631
2017-05-01,France,Web,Sports Store,Personal Accessories,Watches,1098,10319.28,248,0.51934631
2015-07-02,France,Web,Sports Store,Personal Accessories,Watches,1098,4280.13,104,0.51403345
2016-12-14,France,Web,Sports Store,Personal Accessories,Watches,1098,4826.76,116,0.51934631
2015-02-03,France,Web,Sports Store,Personal Accessories,Eyewear,1134,1483,10,0.5111261
2016-02-20,France,Web,Sports Store,Personal Accessories,Eyewear,1134,3482.11,24,0.50030298
2016-03-13,France,Sales visit,Sports Store,Personal Accessories,Eyewear,1134,2562.66,18,0.4907635
2017-03-07,France,Web,Sports Store,Personal Accessories,Eyewear,1134,2669.4,18,0.5111261
2015-05-17,France,Telephone,Sports Store,Personal Accessories,Eyewear,1134,3802.34,26,0.50425264
2016-04-08,France,Web,Sports Store,Personal Accessories,Eyewear,1134,4597.3,31,0.5111261
2016-05-22,France,Sales visit,Sports Store,Personal Accessories,Eyewear,1134,2372.8,16,0.5111261
2017-06-05,France,Web,Sports Store,Personal Accessories,Eyewear,1134,3487.92,24,0.50113535
2015-11-20,France,Web,Sports Store,Personal Accessories,Eyewear,1134,4107.85,28,0.50582421
2016-12-13,France,Web,Sports Store,Personal Accessories,Eyewear,1134,5276.43,36,0.50534737
2015-02-14,France,Telephone,Sports Store,Personal Accessories,Knives,1126,7274.26,446,0.29920294
2015-02-10,France,Web,Sports Store,Personal Accessories,Knives,1126,12248.81,751,0.29920294
2016-01-04,France,Web,Sports Store,Personal Accessories,Knives,1126,17987.84,1081,0.31310096
2017-01-18,France,Web,Sports Store,Personal Accessories,Knives,1126,32571.07,1997,0.29920294
2015-06-12,France,Web,Sports Store,Personal Accessories,Knives,1126,15364.02,942,0.29920294
2016-06-09,France,Web,Sports Store,Personal Accessories,Knives,1126,20762.63,1273,0.29920294
2017-04-22,France,Web,Sports Store,Personal Accessories,Knives,1126,41313.23,2533,0.29920294
2015-09-18,France,Fax,Sports Store,Personal Accessories,Knives,1126,7812.49,479,0.29920294
2015-07-26,France,Web,Sports Store,Personal Accessories,Knives,1126,5790.05,355,0.29920294
2016-08-18,France,Web,Sports Store,Personal Accessories,Knives,1126,26214.66,1599,0.3028111
2017-09-05,France,Web,Sports Store,Personal Accessories,Knives,1126,10552.57,647,0.29920294
2015-11-06,France,Web,Sports Store,Personal Accessories,Knives,1126,13667.78,838,0.29920294
2015-02-16,France,Web,Sports Store,Personal Accessories,Knives,1054,64061.4,1677,0.53895091
2016-02-19,France,Web,Sports Store,Personal Accessories,Knives,1054,20209.1,501,0.54753849
2017-01-15,France,Web,Sports Store,Personal Accessories,Knives,1054,70171.4,1731,0.55434807
2015-04-24,France,Web,Sports Store,Personal Accessories,Knives,1054,44312,1160,0.53801589
2016-06-04,France,Web,Sports Store,Personal Accessories,Knives,1054,38957.5,961,0.54143823
2017-05-16,France,Web,Sports Store,Personal Accessories,Knives,1054,37198.9,918,0.55533551
2015-08-10,France,Web,Sports Store,Personal Accessories,Knives,1054,20819,545,0.53838417
2016-08-06,France,Web,Sports Store,Personal Accessories,Knives,1054,25309.7,626,0.53839674
2017-07-19,France,Web,Sports Store,Personal Accessories,Knives,1054,9165.6,228,0.53656716
2015-10-01,France,Web,Sports Store,Personal Accessories,Knives,1054,12988,340,0.53885279
2016-11-12,France,Web,Sports Store,Personal Accessories,Knives,1054,5710.2,141,0.55737627
2015-09-09,France,Telephone,Sports Store,Outdoor Protection,Insect Repellents,1129,10366.44,1763,0.68367347
2015-08-03,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1129,4962.72,844,0.68367347
2015-03-26,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,18074.59,89,0.60755403
2015-03-10,France,Telephone,Sports Store,Golf Equipment,Golf Accessories,1071,59285.41,297,0.60072976
2016-03-01,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,53930.5,249,0.63202084
2016-03-22,France,Sales visit,Sports Store,Golf Equipment,Golf Accessories,1071,24079.36,112,0.62929247
2017-03-21,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,23147.36,108,0.62813902
2015-06-02,France,Telephone,Sports Store,Golf Equipment,Golf Accessories,1071,36074.5,175,0.61336955
2016-04-12,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,23750.76,114,0.61745224
2017-04-25,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,31667.68,152,0.61745224
2017-04-16,France,Sales visit,Sports Store,Golf Equipment,Golf Accessories,1071,18750.6,90,0.61745224
2015-08-02,France,Telephone,Sports Store,Golf Equipment,Golf Accessories,1071,11543.84,56,0.61336955
2015-09-20,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,9688.58,47,0.61336955
2016-09-25,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,27292.54,131,0.61745224
2017-09-04,France,Sales visit,Sports Store,Golf Equipment,Golf Accessories,1071,17708.9,85,0.61745224
2017-08-05,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,13542.1,65,0.61745224
2015-12-06,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,16078.92,78,0.61336955
2016-12-09,France,Web,Sports Store,Golf Equipment,Golf Accessories,1071,23125.74,111,0.61745224
2015-03-26,France,Telephone,Sports Store,Outdoor Protection,Insect Repellents,1113,3940.41,669,0.6893039
2015-03-26,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,3239.5,550,0.6893039
2016-01-03,France,Sales visit,Sports Store,Outdoor Protection,Insect Repellents,1113,0,92,
2016-02-13,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,3443.73,643,0.65830945
2015-06-16,France,Telephone,Sports Store,Outdoor Protection,Insect Repellents,1113,6473.11,1099,0.6893039
2015-04-18,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,5687.97,957,0.69210281
2016-06-07,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,3107.17,517,0.69550749
2016-06-02,France,Sales visit,Sports Store,Outdoor Protection,Insect Repellents,1113,1394.32,232,0.69550749
2017-05-23,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,1398.35,275,0.64011156
2015-08-02,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,13423.31,2279,0.6893039
2016-09-19,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,5252.74,874,0.69550749
2015-12-05,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,18806.77,3193,0.6893039
2016-12-26,France,Web,Sports Store,Outdoor Protection,Insect Repellents,1113,7482.45,1245,0.69550749
2015-02-05,France,Web,Sports Store,Personal Accessories,Eyewear,1105,15322.5,227,0.45362963
2017-02-25,France,Web,Sports Store,Personal Accessories,Eyewear,1105,100432.5,1454,0.4530412
2015-06-22,France,Web,Sports Store,Personal Accessories,Eyewear,1105,15585,225,0.44358037
2016-04-26,France,Web,Sports Store,Personal Accessories,Eyewear,1105,32520,464,0.44004059
2017-05-24,France,Web,Sports Store,Personal Accessories,Eyewear,1105,77962.5,1155,0.46810967
2015-08-14,France,Web,Sports Store,Personal Accessories,Eyewear,1105,29160,432,0.44684705
2016-09-03,France,Web,Sports Store,Personal Accessories,Eyewear,1105,11137.5,165,0.46488889
2017-08-19,France,Web,Sports Store,Personal Accessories,Eyewear,1105,36180,536,0.46859259
2015-11-22,France,Web,Sports Store,Personal Accessories,Eyewear,1105,15600,216,0.42643526
2016-11-20,France,Web,Sports Store,Personal Accessories,Eyewear,1105,86940,1288,0.46429618
2015-03-22,France,Web,Sports Store,Personal Accessories,Binoculars,1107,15340.35,155,0.28069112
2015-02-06,France,Fax,Sports Store,Personal Accessories,Binoculars,1107,17418.72,176,0.28069112
2016-01-13,France,Web,Sports Store,Personal Accessories,Binoculars,1107,27008.1,270,0.28831351
2016-03-21,France,Sales visit,Sports Store,Personal Accessories,Binoculars,1107,22106.63,221,0.28831351
2017-03-19,France,Web,Sports Store,Personal Accessories,Binoculars,1107,57617.28,576,0.28831351
2017-02-18,France,Sales visit,Sports Store,Personal Accessories,Binoculars,1107,31709.51,317,0.28831351
2015-04-10,France,Web,Sports Store,Personal Accessories,Binoculars,1107,12371.25,125,0.28069112
2015-05-23,France,Telephone,Sports Store,Personal Accessories,Binoculars,1107,12668.16,128,0.28069112
2017-04-23,France,Sales visit,Sports Store,Personal Accessories,Binoculars,1107,29408.82,294,0.28831351
2015-09-03,France,Telephone,Sports Store,Personal Accessories,Binoculars,1107,30185.85,305,0.28069112
2015-07-09,France,Web,Sports Store,Personal Accessories,Binoculars,1107,53146.89,537,0.28069112
2016-08-21,France,Web,Sports Store,Personal Accessories,Binoculars,1107,82424.72,824,0.28831351
2015-12-23,France,Web,Sports Store,Personal Accessories,Binoculars,1107,36223.02,366,0.28069112
2016-10-05,France,Web,Sports Store,Personal Accessories,Binoculars,1107,73622.08,736,0.28831351
2015-02-19,France,Web,Sports Store,Personal Accessories,Knives,1055,23045.8,1889,0.59865138
2016-03-02,France,Web,Sports Store,Personal Accessories,Knives,1055,6372.6,494,0.63488372
2017-02-24,France,Web,Sports Store,Personal Accessories,Knives,1055,27231.9,2111,0.6055468
2015-05-06,France,Web,Sports Store,Personal Accessories,Knives,1055,57498.6,4713,0.60829968
2016-06-25,France,Web,Sports Store,Personal Accessories,Knives,1055,11132.7,863,0.59849363
2017-05-06,France,Web,Sports Store,Personal Accessories,Knives,1055,29863.5,2315,0.6192737
2015-09-02,France,Web,Sports Store,Personal Accessories,Knives,1055,34794.4,2852,0.61170188
2016-07-13,France,Web,Sports Store,Personal Accessories,Knives,1055,11584.2,898,0.60052658
2015-12-22,France,Web,Sports Store,Personal Accessories,Knives,1055,40336.1,4193,0.48877184
2016-11-11,France,Web,Sports Store,Personal Accessories,Knives,1055,9275.1,719,0.61285269
2015-02-20,France,Telephone,Sports Store,Camping Equipment,Tents,1123,98461.36,283,0.28144401
2015-01-14,France,Fax,Sports Store,Camping Equipment,Tents,1123,129426.24,372,0.28144401
2016-01-26,France,Web,Sports Store,Camping Equipment,Tents,1123,286921.92,816,0.28900518
2017-01-17,France,Web,Sports Store,Camping Equipment,Tents,1123,293602.7,835,0.28900518
2015-06-01,France,Telephone,Sports Store,Camping Equipment,Tents,1123,309110.08,843,0.31820405
2015-05-25,France,Web,Sports Store,Camping Equipment,Tents,1123,169038.03,466,0.31080598
2016-06-02,France,Web,Sports Store,Camping Equipment,Tents,1123,373124.84,1054,0.29380204
2016-04-07,France,Sales visit,Sports Store,Camping Equipment,Tents,1123,77356.4,220,0.28900518
2017-06-20,France,Sales visit,Sports Store,Camping Equipment,Tents,1123,229053.89,634,0.3080231
2017-04-26,France,Web,Sports Store,Camping Equipment,Tents,1123,171313.89,474,0.30828726
2015-07-02,France,Web,Sports Store,Camping Equipment,Tents,1123,84544.56,243,0.28144401
2015-09-11,France,Telephone,Sports Store,Camping Equipment,Tents,1123,118640.72,341,0.28144401
2016-08-20,France,Web,Sports Store,Camping Equipment,Tents,1123,245430.76,698,0.28900518
2017-07-10,France,Web,Sports Store,Camping Equipment,Tents,1123,140999.62,401,0.28900518
2015-12-15,France,Web,Sports Store,Camping Equipment,Tents,1123,137776.32,396,0.28144401
2016-10-23,France,Web,Sports Store,Camping Equipment,Tents,1123,204642.84,582,0.28900518
2015-02-25,France,Web,Sports Store,Outdoor Protection,Sunscreen,1118,10782.5,2270,0.61052632
2015-02-19,France,Telephone,Sports Store,Outdoor Protection,Sunscreen,1118,12845.1,2733,0.60638298
2016-02-16,France,Sales visit,Sports Store,Outdoor Protection,Sunscreen,1118,0,92,
2016-01-05,France,Web,Sports Store,Outdoor Protection,Sunscreen,1118,7795,1629,0.61338679
2017-02-23,France,Web,Sports Store,Outdoor Protection,Sunscreen,1118,0,61,
2017-01-26,France,Sales visit,Sports Store,Outdoor Protection,Sunscreen,1118,0,28,
2015-05-17,France,Web,Sports Store,Outdoor Protection,Sunscreen,1118,18551.1,3887,0.61237069
2015-04-11,France,Telephone,Sports Store,Outdoor Protection,Sunscreen,1118,9998.75,2105,0.61052632
2016-05-13,France,Web,Sports Store,Outdoor Protection,Sunscreen,1118,3995,799,0.63
2015-08-24,France,Telephone,Sports Store,Outdoor Protection,Sunscreen,1118,17766,3780,0.60638298
2016-08-24,France,Web,Sports Store,Outdoor Protection,Sunscreen,1118,4885,977,0.63
2015-02-12,France,Web,Sports Store,Personal Accessories,Watches,1101,127554,1785,0.41941531
2016-03-23,France,Web,Sports Store,Personal Accessories,Watches,1101,74460,1020,0.41580285
2017-02-24,France,Web,Sports Store,Personal Accessories,Watches,1101,122056,1672,0.42855673
2015-06-07,France,Web,Sports Store,Personal Accessories,Watches,1101,130305,1785,0.41413852
2016-05-22,France,Web,Sports Store,Personal Accessories,Watches,1101,76212,1044,0.41931769
2017-05-05,France,Web,Sports Store,Personal Accessories,Watches,1101,118552,1624,0.43368328
2015-07-24,France,Web,Sports Store,Personal Accessories,Watches,1101,139795,1915,0.41170686
2016-08-19,France,Web,Sports Store,Personal Accessories,Watches,1101,60736,832,0.42491076
2017-08-09,France,Web,Sports Store,Personal Accessories,Watches,1101,6716,92,0.43424658
2015-12-20,France,Web,Sports Store,Personal Accessories,Watches,1101,90155,1235,0.41312318
2016-12-17,France,Web,Sports Store,Personal Accessories,Watches,1101,113953,1561,0.42806789
2015-02-03,France,Web,Sports Store,Personal Accessories,Navigation,1138,22792,148,0.42460863
2016-03-21,France,Fax,Sports Store,Camping Equipment,Lanterns,1091,8921.64,559,0.53007519
2016-02-25,France,Web,Sports Store,Camping Equipment,Lanterns,1091,19742.22,1229,0.53310722
2015-04-06,France,Fax,Sports Store,Camping Equipment,Lanterns,1091,6064.8,380,0.53007519
2016-05-01,France,Web,Sports Store,Camping Equipment,Lanterns,1091,21418.32,1342,0.53007519
2017-04-13,France,Web,Sports Store,Camping Equipment,Lanterns,1091,22184.4,1641,0.44521826
2017-04-13,France,Sales visit,Sports Store,Camping Equipment,Lanterns,1091,8714.16,877,0.24519403
2015-07-26,France,Telephone,Sports Store,Camping Equipment,Lanterns,1091,6000.96,376,0.53007519
2016-07-13,France,Web,Sports Store,Camping Equipment,Lanterns,1091,17432.4,1082,0.53448751
2017-07-18,France,Web,Sports Store,Camping Equipment,Lanterns,1091,12337.08,773,0.53007519
2015-11-24,France,Web,Sports Store,Camping Equipment,Lanterns,1091,5410.44,339,0.53007519
2016-03-22,France,Web,Sports Store,Personal Accessories,Navigation,1142,59595,411,0.37693615
2017-02-18,France,Web,Sports Store,Personal Accessories,Navigation,1142,91684,481,0.37306357
2016-05-24,France,Web,Sports Store,Personal Accessories,Navigation,1142,94105,649,0.37658371
2017-05-13,France,Web,Sports Store,Personal Accessories,Navigation,1142,73540,397,0.37262755
2015-09-01,France,Web,Sports Store,Personal Accessories,Navigation,1142,62640,432,0.37687819
2016-09-24,France,Web,Sports Store,Personal Accessories,Navigation,1142,84970,586,0.37654643
2017-07-10,France,Web,Sports Store,Personal Accessories,Navigation,1142,29870,206,0.37682759
2015-11-03,France,Web,Sports Store,Personal Accessories,Navigation,1142,39440,272,0.37741481
2016-11-26,France,Web,Sports Store,Personal Accessories,Navigation,1142,62350,430,0.37674338
2015-01-13,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,10881,540,0.40148883
2016-01-04,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,21258.25,1055,0.4
2017-01-08,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,19762.5,930,0.41385351
2015-06-04,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,39675.35,1969,0.40214012
2017-05-01,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,21738.75,1023,0.41741176
2015-09-06,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,15656.55,777,0.39610387
2016-08-23,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,40904.5,2030,0.40138762
2017-07-25,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,8287.5,390,0.41647059
2015-11-16,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,38224.55,1897,0.39707989
2016-10-14,Mexico,Web,Sports Store,Personal Accessories,Eyewear,1049,23715,1116,0.41223529
2015-02-25,Mexico,Sales visit,Sports Store,Camping Equipment,Cooking Gear,1000,50361.22,413,0.34754797
2016-01-04,Mexico,Web,Sports Store,Camping Equipment,Cooking Gear,1000,123599.69,1003,0.35437799
2015-06-21,Mexico,Sales visit,Sports Store,Camping Equipment,Cooking Gear,1000,45483.62,373,0.34754797
2016-04-19,Mexico,Web,Sports Store,Camping Equipment,Cooking Gear,1000,62354.38,506,0.35437799
2017-04-16,Mexico,Web,Sports Store,Camping Equipment,Cooking Gear,1000,128775.35,1045,0.35437799
2016-08-26,Mexico,Web,Sports Store,Camping Equipment,Cooking Gear,1000,49908.15,405,0.35437799
2015-11-15,Mexico,Sales visit,Sports Store,Camping Equipment,Cooking Gear,1000,49995.4,410,0.34754797
2016-11-08,Mexico,Web,Sports Store,Camping Equipment,Cooking Gear,1000,71226.94,578,0.35437799
2016-03-01,Mexico,Sales visit,Sports Store,Camping Equipment,Sleeping Bags,1084,23381.99,593,0.49885874
2017-03-09,Mexico,Web,Sports Store,Camping Equipment,Sleeping Bags,1084,18379.2,420,0.50045704
2016-04-12,Mexico,Web,Sports Store,Camping Equipment,Sleeping Bags,1084,19601.28,492,0.50401606
2017-04-14,Mexico,Web,Sports Store,Camping Equipment,Sleeping Bags,1084,28906.41,1079,0.38596491
2015-07-18,Mexico,Sales visit,Sports Store,Camping Equipment,Sleeping Bags,1084,24146.1,990,0.38499385
2016-11-12,Mexico,Web,Sports Store,Camping Equipment,Sleeping Bags,1084,46853.19,1921,0.38499385
2016-01-13,Mexico,Web,Sports Store,Personal Accessories,Navigation,1140,14678,41,0.33872326
2016-04-14,Mexico,Web,Sports Store,Personal Accessories,Navigation,1140,3222,9,0.34290503
2017-06-17,Mexico,Web,Sports Store,Personal Accessories,Navigation,1140,20406,57,0.35810399
